InvoiceID,InvoiceDate,CustomerName,Item,Quantity,UnitPrice,TotalAmount,GST,GrandTotal
INV00712,2026-02-13,Customer712,Product1,2,45336,90672,16320.96,106992.95999999999
INV00713,2026-02-14,Customer713,Product10,4,8055,32220,5799.6,38019.6
INV00714,2026-02-15,Customer714,Product11,4,44719,178876,32197.68,211073.68
INV00715,2026-02-16,Customer715,Product7,3,34650,103950,18711.0,122661.0
INV00716,2026-02-17,Customer716,Product2,1,22582,22582,4064.76,26646.760000000002
INV00717,2026-02-18,Customer717,Product15,2,11787,23574,4243.32,27817.32
INV00718,2026-02-19,Customer718,Product13,3,2355,7065,1271.7,8336.7
INV00719,2026-02-20,Customer719,Product7,2,37322,74644,13435.92,88079.92
INV00720,2026-02-21,Customer720,Product10,3,42875,128625,23152.5,151777.5
INV00721,2026-02-22,Customer721,Product16,4,7987,31948,5750.64,37698.64
INV00722,2026-02-23,Customer722,Product5,3,20423,61269,11028.42,72297.42
INV00723,2026-02-24,Customer723,Product7,4,17584,70336,12660.48,82996.48
INV00724,2026-02-25,Customer724,Product18,2,11911,23822,4287.96,28109.96
INV00725,2026-02-26,Customer725,Product12,1,35048,35048,6308.64,41356.64
INV00726,2026-02-27,Customer726,Product12,2,34434,68868,12396.24,81264.24
INV00727,2026-02-28,Customer727,Product6,3,17471,52413,9434.34,61847.34
INV00728,2026-02-01,Customer728,Product2,4,27906,111624,20092.32,131716.32
INV00729,2026-02-02,Customer729,Product13,5,16044,80220,14439.6,94659.6
INV00730,2026-02-03,Customer730,Product10,1,36086,36086,6495.48,42581.479999999996
INV00731,2026-02-04,Customer731,Product12,1,38345,38345,6902.1,45247.1
INV00732,2026-02-05,Customer732,Product3,1,42334,42334,7620.12,49954.12
INV00733,2026-02-06,Customer733,Product6,2,42277,84554,15219.72,99773.72
INV00734,2026-02-07,Customer734,Product9,1,24857,24857,4474.26,29331.260000000002
INV00735,2026-02-08,Customer735,Product14,2,39356,78712,14168.16,92880.16
INV00736,2026-02-09,Customer736,Product13,4,41354,165416,29774.88,195190.88
INV00737,2026-02-10,Customer737,Product13,1,11382,11382,2048.76,13430.76
INV00738,2026-02-11,Customer738,Product10,2,17352,34704,6246.72,40950.72
INV00739,2026-02-12,Customer739,Product18,4,41645,166580,29984.4,196564.4
INV00740,2026-02-13,Customer740,Product1,2,18040,36080,6494.4,42574.4
INV00741,2026-02-14,Customer741,Product18,4,46559,186236,33522.48,219758.48
INV00742,2026-02-15,Customer742,Product1,1,36925,36925,6646.5,43571.5
INV00743,2026-02-16,Customer743,Product4,4,6080,24320,4377.6,28697.6
INV00744,2026-02-17,Customer744,Product18,2,25821,51642,9295.56,60937.56
INV00745,2026-02-18,Customer745,Product4,5,38509,192545,34658.1,227203.1
INV00746,2026-02-19,Customer746,Product20,5,17595,87975,15835.5,103810.5
INV00747,2026-02-20,Customer747,Product15,3,32336,97008,17461.44,114469.44
INV00748,2026-02-21,Customer748,Product13,4,14581,58324,10498.32,68822.32
INV00749,2026-02-22,Customer749,Product1,5,34456,172280,31010.4,203290.4
INV00750,2026-02-23,Customer750,Product12,4,26021,104084,18735.12,122819.12
INV00751,2026-02-24,Customer751,Product16,3,7870,23610,4249.8,27859.8
INV00752,2026-02-25,Customer752,Product7,3,31866,95598,17207.64,112805.64
INV00753,2026-02-26,Customer753,Product16,4,11961,47844,8611.92,56455.92
INV00754,2026-02-27,Customer754,Product17,3,47583,142749,25694.82,168443.82
INV00755,2026-02-28,Customer755,Product3,5,49437,247185,44493.3,291678.3
INV00756,2026-02-01,Customer756,Product4,1,19023,19023,3424.14,22447.14
INV00757,2026-02-02,Customer757,Product14,3,11950,35850,6453.0,42303.0
INV00758,2026-02-03,Customer758,Product9,1,35836,35836,6450.48,42286.479999999996
INV00759,2026-02-04,Customer759,Product9,1,14594,14594,2626.92,17220.92
INV00760,2026-02-05,Customer760,Product15,4,20737,82948,14930.64,97878.64
INV00761,2026-02-06,Customer761,Product3,2,45071,90142,16225.56,106367.56
INV00762,2026-02-07,Customer762,Product12,3,2511,7533,1355.94,8888.94
INV00763,2026-02-08,Customer763,Product16,1,21193,21193,3814.74,25007.739999999998
INV00764,2026-02-09,Customer764,Product8,3,12420,37260,6706.8,43966.8
INV00765,2026-02-10,Customer765,Product14,4,22635,90540,16297.2,106837.2
INV00766,2026-02-11,Customer766,Product8,2,33689,67378,12128.04,79506.04000000001
INV00767,2026-02-12,Customer767,Product17,4,9918,39672,7140.96,46812.96
INV00768,2026-02-13,Customer768,Product8,2,25275,50550,9099.0,59649.0
INV00769,2026-02-14,Customer769,Product4,2,17861,35722,6429.96,42151.96
INV00770,2026-02-15,Customer770,Product6,4,12699,50796,9143.28,59939.28
INV00771,2026-02-16,Customer771,Product19,2,29489,58978,10616.04,69594.04000000001
INV00772,2026-02-17,Customer772,Product8,3,1159,3477,625.86,4102.86
INV00773,2026-02-18,Customer773,Product16,2,21036,42072,7572.96,49644.96
INV00774,2026-02-19,Customer774,Product17,5,15803,79015,14222.7,93237.7
INV00775,2026-02-20,Customer775,Product17,5,7975,39875,7177.5,47052.5
INV00776,2026-02-21,Customer776,Product15,5,26825,134125,24142.5,158267.5
INV00777,2026-02-22,Customer777,Product14,4,44727,178908,32203.44,211111.44
INV00778,2026-02-23,Customer778,Product4,2,49097,98194,17674.92,115868.92
INV00779,2026-02-24,Customer779,Product3,1,39876,39876,7177.68,47053.68
INV00780,2026-02-25,Customer780,Product14,2,37779,75558,13600.44,89158.44
INV00781,2026-02-26,Customer781,Product3,5,45868,229340,41281.2,270621.2
INV00782,2026-02-27,Customer782,Product9,1,1131,1131,203.58,1334.58
INV00783,2026-02-28,Customer783,Product9,3,19774,59322,10677.96,69999.95999999999
INV00784,2026-02-01,Customer784,Product17,1,19981,19981,3596.58,23577.58
INV00785,2026-02-02,Customer785,Product1,3,31468,94404,16992.72,111396.72
INV00786,2026-02-03,Customer786,Product7,2,9508,19016,3422.88,22438.88
INV00787,2026-02-04,Customer787,Product4,1,42872,42872,7716.96,50588.96
INV00788,2026-02-05,Customer788,Product16,1,36819,36819,6627.42,43446.42
INV00789,2026-02-06,Customer789,Product5,2,15486,30972,5574.96,36546.96
INV00790,2026-02-07,Customer790,Product17,2,49291,98582,17744.76,116326.76
INV00791,2026-02-08,Customer791,Product9,5,38481,192405,34632.9,227037.9
INV00792,2026-02-09,Customer792,Product9,4,37249,148996,26819.28,175815.28
INV00793,2026-02-10,Customer793,Product3,5,29789,148945,26810.1,175755.1
INV00794,2026-02-11,Customer794,Product9,1,26872,26872,4836.96,31708.96
INV00795,2026-02-12,Customer795,Product11,2,26466,52932,9527.76,62459.76
INV00796,2026-02-13,Customer796,Product13,5,9137,45685,8223.3,53908.3
INV00797,2026-02-14,Customer797,Product4,5,25595,127975,23035.5,151010.5
INV00798,2026-02-15,Customer798,Product9,1,44303,44303,7974.54,52277.54
INV00799,2026-02-16,Customer799,Product18,3,30752,92256,16606.08,108862.08
INV00800,2026-02-17,Customer800,Product17,4,1674,6696,1205.28,7901.28
INV00801,2026-02-18,Customer801,Product11,3,44052,132156,23788.08,155944.08000000002
INV00802,2026-02-19,Customer802,Product18,3,44669,134007,24121.26,158128.26
INV00803,2026-02-20,Customer803,Product8,3,30642,91926,16546.68,108472.68
INV00804,2026-02-21,Customer804,Product16,2,22114,44228,7961.04,52189.04
INV00805,2026-02-22,Customer805,Product17,2,48314,96628,17393.04,114021.04000000001
INV00806,2026-02-23,Customer806,Product3,5,14259,71295,12833.1,84128.1
INV00807,2026-02-24,Customer807,Product1,1,545,545,98.1,643.1
INV00808,2026-02-25,Customer808,Product18,4,2126,8504,1530.72,10034.72
INV00809,2026-02-26,Customer809,Product14,2,43829,87658,15778.44,103436.44
INV00810,2026-02-27,Customer810,Product13,5,23549,117745,21194.1,138939.1
INV00811,2026-02-28,Customer811,Product12,5,8317,41585,7485.3,49070.3
INV00812,2026-02-01,Customer812,Product14,1,13436,13436,2418.48,15854.48
INV00813,2026-02-02,Customer813,Product1,4,6556,26224,4720.32,30944.32
INV00814,2026-02-03,Customer814,Product19,1,14791,14791,2662.38,17453.38
INV00815,2026-02-04,Customer815,Product13,3,12299,36897,6641.46,43538.46
INV00816,2026-02-05,Customer816,Product3,4,20587,82348,14822.64,97170.64
INV00817,2026-02-06,Customer817,Product10,2,6897,13794,2482.92,16276.92
INV00818,2026-02-07,Customer818,Product20,5,1974,9870,1776.6,11646.6
INV00819,2026-02-08,Customer819,Product4,3,10762,32286,5811.48,38097.479999999996
INV00820,2026-02-09,Customer820,Product8,2,33678,67356,12124.08,79480.08
INV00821,2026-02-10,Customer821,Product11,1,35091,35091,6316.38,41407.38
INV00822,2026-02-11,Customer822,Product6,2,27201,54402,9792.36,64194.36
INV00823,2026-02-12,Customer823,Product17,1,42958,42958,7732.44,50690.44
INV00824,2026-02-13,Customer824,Product20,3,44403,133209,23977.62,157186.62
INV00825,2026-02-14,Customer825,Product11,4,46511,186044,33487.92,219531.91999999998
INV00826,2026-02-15,Customer826,Product5,5,5661,28305,5094.9,33399.9
INV00827,2026-02-16,Customer827,Product1,3,16221,48663,8759.34,57422.34
INV00828,2026-02-17,Customer828,Product8,3,25058,75174,13531.32,88705.32
INV00829,2026-02-18,Customer829,Product15,3,49213,147639,26575.02,174214.02
INV00830,2026-02-19,Customer830,Product12,5,38762,193810,34885.8,228695.8
INV00831,2026-02-20,Customer831,Product16,2,37924,75848,13652.64,89500.64
INV00832,2026-02-21,Customer832,Product3,5,9104,45520,8193.6,53713.6
INV00833,2026-02-22,Customer833,Product16,5,43071,215355,38763.9,254118.9
INV00834,2026-02-23,Customer834,Product2,3,24128,72384,13029.12,85413.12
INV00835,2026-02-24,Customer835,Product13,4,28006,112024,20164.32,132188.32
INV00836,2026-02-25,Customer836,Product13,1,7297,7297,1313.46,8610.46
INV00837,2026-02-26,Customer837,Product19,3,20172,60516,10892.88,71408.88
INV00838,2026-02-27,Customer838,Product20,4,43298,173192,31174.56,204366.56
INV00839,2026-02-28,Customer839,Product12,2,29238,58476,10525.68,69001.68
INV00840,2026-02-01,Customer840,Product12,4,11160,44640,8035.2,52675.2
INV00841,2026-02-02,Customer841,Product8,2,21463,42926,7726.68,50652.68
INV00842,2026-02-03,Customer842,Product6,2,45036,90072,16212.96,106284.95999999999
INV00843,2026-02-04,Customer843,Product12,4,41556,166224,29920.32,196144.32
INV00844,2026-02-05,Customer844,Product11,4,41515,166060,29890.8,195950.8
INV00845,2026-02-06,Customer845,Product11,2,1153,2306,415.08,2721.08
INV00846,2026-02-07,Customer846,Product5,1,12291,12291,2212.38,14503.380000000001
INV00847,2026-02-08,Customer847,Product13,2,48559,97118,17481.24,114599.24
INV00848,2026-02-09,Customer848,Product2,3,17221,51663,9299.34,60962.34
INV00849,2026-02-10,Customer849,Product1,5,16722,83610,15049.8,98659.8
INV00850,2026-02-11,Customer850,Product8,1,26048,26048,4688.64,30736.64
INV00851,2026-02-12,Customer851,Product2,4,49309,197236,35502.48,232738.48
INV00852,2026-02-13,Customer852,Product18,5,1915,9575,1723.5,11298.5
INV00853,2026-02-14,Customer853,Product5,1,35236,35236,6342.48,41578.479999999996
INV00854,2026-02-15,Customer854,Product20,4,22335,89340,16081.2,105421.2
INV00855,2026-02-16,Customer855,Product4,1,8330,8330,1499.4,9829.4
INV00856,2026-02-17,Customer856,Product7,5,45204,226020,40683.6,266703.6
INV00857,2026-02-18,Customer857,Product6,2,22971,45942,8269.56,54211.56
INV00858,2026-02-19,Customer858,Product13,1,33004,33004,5940.72,38944.72
INV00859,2026-02-20,Customer859,Product16,4,31832,127328,22919.04,150247.04
INV00860,2026-02-21,Customer860,Product4,4,17668,70672,12720.96,83392.95999999999
INV00861,2026-02-22,Customer861,Product18,3,30258,90774,16339.32,107113.32
INV00862,2026-02-23,Customer862,Product9,5,29077,145385,26169.3,171554.3
INV00863,2026-02-24,Customer863,Product17,4,34039,136156,24508.08,160664.08000000002
INV00864,2026-02-25,Customer864,Product18,2,40222,80444,14479.92,94923.92
INV00865,2026-02-26,Customer865,Product8,3,11335,34005,6120.9,40125.9
INV00866,2026-02-27,Customer866,Product6,2,44447,88894,16000.92,104894.92
INV00867,2026-02-28,Customer867,Product8,1,16359,16359,2944.62,19303.62
INV00868,2026-02-01,Customer868,Product10,4,3568,14272,2568.96,16840.96
INV00869,2026-02-02,Customer869,Product5,4,13518,54072,9732.96,63804.96
INV00870,2026-02-03,Customer870,Product19,2,46634,93268,16788.24,110056.24
INV00871,2026-02-04,Customer871,Product3,5,3962,19810,3565.8,23375.8
INV00872,2026-02-05,Customer872,Product4,3,33952,101856,18334.08,120190.08
INV00873,2026-02-06,Customer873,Product13,2,28334,56668,10200.24,66868.24
INV00874,2026-02-07,Customer874,Product1,2,3387,6774,1219.32,7993.32
INV00875,2026-02-08,Customer875,Product18,1,6265,6265,1127.7,7392.7
INV00876,2026-02-09,Customer876,Product9,1,18257,18257,3286.26,21543.260000000002
INV00877,2026-02-10,Customer877,Product12,2,24129,48258,8686.44,56944.44
INV00878,2026-02-11,Customer878,Product14,1,28470,28470,5124.6,33594.6
INV00879,2026-02-12,Customer879,Product1,4,47767,191068,34392.24,225460.24
INV00880,2026-02-13,Customer880,Product4,1,7687,7687,1383.66,9070.66
INV00881,2026-02-14,Customer881,Product18,4,11259,45036,8106.48,53142.479999999996
INV00882,2026-02-15,Customer882,Product12,1,48910,48910,8803.8,57713.8
INV00883,2026-02-16,Customer883,Product17,4,31365,125460,22582.8,148042.8
INV00884,2026-02-17,Customer884,Product6,2,14665,29330,5279.4,34609.4
INV00885,2026-02-18,Customer885,Product20,4,25295,101180,18212.4,119392.4
INV00886,2026-02-19,Customer886,Product17,2,9591,19182,3452.76,22634.760000000002
INV00887,2026-02-20,Customer887,Product2,3,29481,88443,15919.74,104362.74
INV00888,2026-02-21,Customer888,Product9,3,42171,126513,22772.34,149285.34
INV00889,2026-02-22,Customer889,Product11,4,43531,174124,31342.32,205466.32
INV00890,2026-02-23,Customer890,Product7,3,36169,108507,19531.26,128038.26
INV00891,2026-02-24,Customer891,Product13,3,11597,34791,6262.38,41053.38
INV00892,2026-02-25,Customer892,Product19,1,12789,12789,2302.02,15091.02
INV00893,2026-02-26,Customer893,Product1,1,23556,23556,4240.08,27796.08
INV00894,2026-02-27,Customer894,Product1,2,21908,43816,7886.88,51702.88
INV00895,2026-02-28,Customer895,Product7,5,5100,25500,4590.0,30090.0
INV00896,2026-02-01,Customer896,Product7,3,30563,91689,16504.02,108193.02
INV00897,2026-02-02,Customer897,Product17,4,4619,18476,3325.68,21801.68
INV00898,2026-02-03,Customer898,Product4,1,19975,19975,3595.5,23570.5
INV00899,2026-02-04,Customer899,Product10,2,25461,50922,9165.96,60087.96
INV00900,2026-02-05,Customer900,Product4,2,37400,74800,13464.0,88264.0
INV00901,2026-02-06,Customer901,Product18,5,35883,179415,32294.7,211709.7
INV00902,2026-02-07,Customer902,Product2,2,32923,65846,11852.28,77698.28
INV00903,2026-02-08,Customer903,Product6,4,34412,137648,24776.64,162424.64
INV00904,2026-02-09,Customer904,Product14,4,27361,109444,19699.92,129143.92
INV00905,2026-02-10,Customer905,Product19,4,22576,90304,16254.72,106558.72
INV00906,2026-02-11,Customer906,Product5,5,32794,163970,29514.6,193484.6
INV00907,2026-02-12,Customer907,Product9,2,906,1812,326.16,2138.16
INV00908,2026-02-13,Customer908,Product13,4,21415,85660,15418.8,101078.8
INV00909,2026-02-14,Customer909,Product8,2,38722,77444,13939.92,91383.92
INV00910,2026-02-15,Customer910,Product7,1,29266,29266,5267.88,34533.88
INV00911,2026-02-16,Customer911,Product11,1,31885,31885,5739.3,37624.3
INV00912,2026-02-17,Customer912,Product11,4,43476,173904,31302.72,205206.72
INV00913,2026-02-18,Customer913,Product19,5,38775,193875,34897.5,228772.5
INV00914,2026-02-19,Customer914,Product12,5,37151,185755,33435.9,219190.9
INV00915,2026-02-20,Customer915,Product20,5,45006,225030,40505.4,265535.4
INV00916,2026-02-21,Customer916,Product18,2,32855,65710,11827.8,77537.8
INV00917,2026-02-22,Customer917,Product13,1,7552,7552,1359.36,8911.36
INV00918,2026-02-23,Customer918,Product6,3,5986,17958,3232.44,21190.44
INV00919,2026-02-24,Customer919,Product6,5,14498,72490,13048.2,85538.2
INV00920,2026-02-25,Customer920,Product7,3,12771,38313,6896.34,45209.34
INV00921,2026-02-26,Customer921,Product4,5,22311,111555,20079.9,131634.9
INV00922,2026-02-27,Customer922,Product16,5,9132,45660,8218.8,53878.8
INV00923,2026-02-28,Customer923,Product17,5,29435,147175,26491.5,173666.5
INV00924,2026-02-01,Customer924,Product18,5,48343,241715,43508.7,285223.7
INV00925,2026-02-02,Customer925,Product17,2,32501,65002,11700.36,76702.36
INV00926,2026-02-03,Customer926,Product18,2,46117,92234,16602.12,108836.12
INV00927,2026-02-04,Customer927,Product12,5,33386,166930,30047.4,196977.4
INV00928,2026-02-05,Customer928,Product12,1,35970,35970,6474.6,42444.6
INV00929,2026-02-06,Customer929,Product4,2,31944,63888,11499.84,75387.84
INV00930,2026-02-07,Customer930,Product13,1,21094,21094,3796.92,24890.92
INV00931,2026-02-08,Customer931,Product13,4,34599,138396,24911.28,163307.28
INV00932,2026-02-09,Customer932,Product10,4,46260,185040,33307.2,218347.2
INV00933,2026-02-10,Customer933,Product11,1,34916,34916,6284.88,41200.88
INV00934,2026-02-11,Customer934,Product18,4,1862,7448,1340.64,8788.64
INV00935,2026-02-12,Customer935,Product7,4,12252,49008,8821.44,57829.44
INV00936,2026-02-13,Customer936,Product11,4,4978,19912,3584.16,23496.16
INV00937,2026-02-14,Customer937,Product19,5,33978,169890,30580.2,200470.2
INV00938,2026-02-15,Customer938,Product19,5,35250,176250,31725.0,207975.0
INV00939,2026-02-16,Customer939,Product8,2,37837,75674,13621.32,89295.32
INV00940,2026-02-17,Customer940,Product10,1,38940,38940,7009.2,45949.2
INV00941,2026-02-18,Customer941,Product6,3,38486,115458,20782.44,136240.44
INV00942,2026-02-19,Customer942,Product9,1,42421,42421,7635.78,50056.78
INV00943,2026-02-20,Customer943,Product14,5,37360,186800,33624.0,220424.0
INV00944,2026-02-21,Customer944,Product10,5,7744,38720,6969.6,45689.6
INV00945,2026-02-22,Customer945,Product2,4,11430,45720,8229.6,53949.6
INV00946,2026-02-23,Customer946,Product6,5,21853,109265,19667.7,128932.7
INV00947,2026-02-24,Customer947,Product9,2,17757,35514,6392.52,41906.520000000004
INV00948,2026-02-25,Customer948,Product15,4,10481,41924,7546.32,49470.32
INV00949,2026-02-26,Customer949,Product15,4,17645,70580,12704.4,83284.4
INV00950,2026-02-27,Customer950,Product8,5,38141,190705,34326.9,225031.9
INV00951,2026-02-28,Customer951,Product9,3,788,2364,425.52,2789.52
INV00952,2026-02-01,Customer952,Product12,4,22467,89868,16176.24,106044.24
INV00953,2026-02-02,Customer953,Product17,4,8014,32056,5770.08,37826.08
INV00954,2026-02-03,Customer954,Product19,2,20082,40164,7229.52,47393.520000000004
INV00955,2026-02-04,Customer955,Product20,1,15402,15402,2772.36,18174.36
INV00956,2026-02-05,Customer956,Product18,2,26791,53582,9644.76,63226.76
INV00957,2026-02-06,Customer957,Product11,2,25229,50458,9082.44,59540.44
INV00958,2026-02-07,Customer958,Product18,1,7052,7052,1269.36,8321.36
INV00959,2026-02-08,Customer959,Product12,5,15594,77970,14034.6,92004.6
INV00960,2026-02-09,Customer960,Product1,3,49040,147120,26481.6,173601.6
INV00961,2026-02-10,Customer961,Product1,5,44706,223530,40235.4,263765.4
INV00962,2026-02-11,Customer962,Product11,3,41010,123030,22145.4,145175.4
INV00963,2026-02-12,Customer963,Product18,1,36265,36265,6527.7,42792.7
INV00964,2026-02-13,Customer964,Product14,3,45127,135381,24368.58,159749.58000000002
INV00965,2026-02-14,Customer965,Product1,3,1096,3288,591.84,3879.84
INV00966,2026-02-15,Customer966,Product12,5,5413,27065,4871.7,31936.7
INV00967,2026-02-16,Customer967,Product16,3,35317,105951,19071.18,125022.18
INV00968,2026-02-17,Customer968,Product15,3,21475,64425,11596.5,76021.5
INV00969,2026-02-18,Customer969,Product18,4,29117,116468,20964.24,137432.24
INV00970,2026-02-19,Customer970,Product3,5,14552,72760,13096.8,85856.8
INV00971,2026-02-20,Customer971,Product18,1,7449,7449,1340.82,8789.82
INV00972,2026-02-21,Customer972,Product5,1,16509,16509,2971.62,19480.62
INV00973,2026-02-22,Customer973,Product9,5,16640,83200,14976.0,98176.0
INV00974,2026-02-23,Customer974,Product6,3,30399,91197,16415.46,107612.45999999999
INV00975,2026-02-24,Customer975,Product8,1,13013,13013,2342.34,15355.34
INV00976,2026-02-25,Customer976,Product2,3,49689,149067,26832.06,175899.06
INV00977,2026-02-26,Customer977,Product17,2,7336,14672,2640.96,17312.96
INV00978,2026-02-27,Customer978,Product15,5,47640,238200,42876.0,281076.0
INV00979,2026-02-28,Customer979,Product17,5,9755,48775,8779.5,57554.5
INV00980,2026-02-01,Customer980,Product19,2,34428,68856,12394.08,81250.08
INV00981,2026-02-02,Customer981,Product1,2,42557,85114,15320.52,100434.52
INV00982,2026-02-03,Customer982,Product18,3,23945,71835,12930.3,84765.3
INV00983,2026-02-04,Customer983,Product10,4,37202,148808,26785.44,175593.44
INV00984,2026-02-05,Customer984,Product1,4,22912,91648,16496.64,108144.64
INV00985,2026-02-06,Customer985,Product8,1,34568,34568,6222.24,40790.24
INV00986,2026-02-07,Customer986,Product16,4,26187,104748,18854.64,123602.64
INV00987,2026-02-08,Customer987,Product12,4,47063,188252,33885.36,222137.36
INV00988,2026-02-09,Customer988,Product5,3,29620,88860,15994.8,104854.8
INV00989,2026-02-10,Customer989,Product6,4,29939,119756,21556.08,141312.08000000002
INV00990,2026-02-11,Customer990,Product1,5,15960,79800,14364.0,94164.0
INV00991,2026-02-12,Customer991,Product6,4,2119,8476,1525.68,10001.68
INV00992,2026-02-13,Customer992,Product5,5,36436,182180,32792.4,214972.4
INV00993,2026-02-14,Customer993,Product20,2,32270,64540,11617.2,76157.2
INV00994,2026-02-15,Customer994,Product16,5,26677,133385,24009.3,157394.3
INV00995,2026-02-16,Customer995,Product5,4,18949,75796,13643.28,89439.28
INV00996,2026-02-17,Customer996,Product7,1,10630,10630,1913.4,12543.4
INV00997,2026-02-18,Customer997,Product16,2,40374,80748,14534.64,95282.64
INV00998,2026-02-19,Customer998,Product5,5,1939,9695,1745.1,11440.1
INV00999,2026-02-20,Customer999,Product11,2,34298,68596,12347.28,80943.28
INV01000,2026-02-21,Customer1000,Product7,2,30810,61620,11091.6,72711.6
