InvoiceID,InvoiceDate,CustomerName,Item,Quantity,UnitPrice,TotalAmount,GST,GrandTotal
INV03791,2026-02-12,Customer3791,Product15,4,26289,105156,18928.08,124084.08
INV03792,2026-02-13,Customer3792,Product12,4,6853,27412,4934.16,32346.16
INV03793,2026-02-14,Customer3793,Product12,4,7641,30564,5501.52,36065.520000000004
INV03794,2026-02-15,Customer3794,Product2,1,5138,5138,924.84,6062.84
INV03795,2026-02-16,Customer3795,Product1,1,15194,15194,2734.92,17928.92
INV03796,2026-02-17,Customer3796,Product1,1,30584,30584,5505.12,36089.12
INV03797,2026-02-18,Customer3797,Product6,4,49955,199820,35967.6,235787.6
INV03798,2026-02-19,Customer3798,Product18,5,28184,140920,25365.6,166285.6
INV03799,2026-02-20,Customer3799,Product20,3,34648,103944,18709.92,122653.92
INV03800,2026-02-21,Customer3800,Product2,1,30464,30464,5483.52,35947.520000000004
INV03801,2026-02-22,Customer3801,Product20,1,29256,29256,5266.08,34522.08
INV03802,2026-02-23,Customer3802,Product17,4,4723,18892,3400.56,22292.56
INV03803,2026-02-24,Customer3803,Product11,1,41994,41994,7558.92,49552.92
INV03804,2026-02-25,Customer3804,Product18,1,2557,2557,460.26,3017.26
INV03805,2026-02-26,Customer3805,Product7,2,20966,41932,7547.76,49479.76
INV03806,2026-02-27,Customer3806,Product17,5,26207,131035,23586.3,154621.3
INV03807,2026-02-28,Customer3807,Product8,3,26462,79386,14289.48,93675.48
INV03808,2026-02-01,Customer3808,Product16,4,31696,126784,22821.12,149605.12
INV03809,2026-02-02,Customer3809,Product10,5,24801,124005,22320.9,146325.9
INV03810,2026-02-03,Customer3810,Product16,4,20573,82292,14812.56,97104.56
INV03811,2026-02-04,Customer3811,Product5,3,32441,97323,17518.14,114841.14
INV03812,2026-02-05,Customer3812,Product4,5,27150,135750,24435.0,160185.0
INV03813,2026-02-06,Customer3813,Product13,4,7913,31652,5697.36,37349.36
INV03814,2026-02-07,Customer3814,Product2,1,47120,47120,8481.6,55601.6
INV03815,2026-02-08,Customer3815,Product10,2,29995,59990,10798.2,70788.2
INV03816,2026-02-09,Customer3816,Product5,4,36070,144280,25970.4,170250.4
INV03817,2026-02-10,Customer3817,Product4,2,17156,34312,6176.16,40488.16
INV03818,2026-02-11,Customer3818,Product5,4,38252,153008,27541.44,180549.44
INV03819,2026-02-12,Customer3819,Product4,3,45888,137664,24779.52,162443.52
INV03820,2026-02-13,Customer3820,Product4,4,7227,28908,5203.44,34111.44
INV03821,2026-02-14,Customer3821,Product2,1,29986,29986,5397.48,35383.479999999996
INV03822,2026-02-15,Customer3822,Product15,5,11396,56980,10256.4,67236.4
INV03823,2026-02-16,Customer3823,Product14,5,28095,140475,25285.5,165760.5
INV03824,2026-02-17,Customer3824,Product16,4,13635,54540,9817.2,64357.2
INV03825,2026-02-18,Customer3825,Product10,5,30149,150745,27134.1,177879.1
INV03826,2026-02-19,Customer3826,Product2,2,21613,43226,7780.68,51006.68
INV03827,2026-02-20,Customer3827,Product10,4,2333,9332,1679.76,11011.76
INV03828,2026-02-21,Customer3828,Product20,4,18374,73496,13229.28,86725.28
INV03829,2026-02-22,Customer3829,Product11,5,5715,28575,5143.5,33718.5
INV03830,2026-02-23,Customer3830,Product6,4,20152,80608,14509.44,95117.44
INV03831,2026-02-24,Customer3831,Product16,3,49527,148581,26744.58,175325.58000000002
INV03832,2026-02-25,Customer3832,Product14,1,10437,10437,1878.66,12315.66
INV03833,2026-02-26,Customer3833,Product13,5,28487,142435,25638.3,168073.3
INV03834,2026-02-27,Customer3834,Product10,4,43587,174348,31382.64,205730.64
INV03835,2026-02-28,Customer3835,Product17,3,23267,69801,12564.18,82365.18
INV03836,2026-02-01,Customer3836,Product12,2,30495,60990,10978.2,71968.2
INV03837,2026-02-02,Customer3837,Product5,2,13622,27244,4903.92,32147.92
INV03838,2026-02-03,Customer3838,Product14,2,3855,7710,1387.8,9097.8
INV03839,2026-02-04,Customer3839,Product4,4,45307,181228,32621.04,213849.04
INV03840,2026-02-05,Customer3840,Product16,4,21207,84828,15269.04,100097.04000000001
INV03841,2026-02-06,Customer3841,Product3,1,23705,23705,4266.9,27971.9
INV03842,2026-02-07,Customer3842,Product11,4,30526,122104,21978.72,144082.72
INV03843,2026-02-08,Customer3843,Product2,4,10951,43804,7884.72,51688.72
INV03844,2026-02-09,Customer3844,Product13,2,5373,10746,1934.28,12680.28
INV03845,2026-02-10,Customer3845,Product14,3,47630,142890,25720.2,168610.2
INV03846,2026-02-11,Customer3846,Product7,1,3785,3785,681.3,4466.3
INV03847,2026-02-12,Customer3847,Product7,5,32713,163565,29441.7,193006.7
INV03848,2026-02-13,Customer3848,Product16,4,12109,48436,8718.48,57154.479999999996
INV03849,2026-02-14,Customer3849,Product6,4,49816,199264,35867.52,235131.52
INV03850,2026-02-15,Customer3850,Product13,2,973,1946,350.28,2296.2799999999997
INV03851,2026-02-16,Customer3851,Product12,4,17547,70188,12633.84,82821.84
INV03852,2026-02-17,Customer3852,Product15,1,21390,21390,3850.2,25240.2
INV03853,2026-02-18,Customer3853,Product2,5,25053,125265,22547.7,147812.7
INV03854,2026-02-19,Customer3854,Product1,1,2620,2620,471.6,3091.6
INV03855,2026-02-20,Customer3855,Product19,4,25541,102164,18389.52,120553.52
INV03856,2026-02-21,Customer3856,Product10,4,10499,41996,7559.28,49555.28
INV03857,2026-02-22,Customer3857,Product14,5,668,3340,601.2,3941.2
INV03858,2026-02-23,Customer3858,Product15,4,42074,168296,30293.28,198589.28
INV03859,2026-02-24,Customer3859,Product5,1,46215,46215,8318.7,54533.7
INV03860,2026-02-25,Customer3860,Product9,1,14904,14904,2682.72,17586.72
INV03861,2026-02-26,Customer3861,Product2,5,48034,240170,43230.6,283400.6
INV03862,2026-02-27,Customer3862,Product17,2,19847,39694,7144.92,46838.92
INV03863,2026-02-28,Customer3863,Product3,5,48682,243410,43813.8,287223.8
INV03864,2026-02-01,Customer3864,Product8,1,13050,13050,2349.0,15399.0
INV03865,2026-02-02,Customer3865,Product6,4,49702,198808,35785.44,234593.44
INV03866,2026-02-03,Customer3866,Product18,5,29574,147870,26616.6,174486.6
INV03867,2026-02-04,Customer3867,Product18,1,33789,33789,6082.02,39871.020000000004
INV03868,2026-02-05,Customer3868,Product9,2,34723,69446,12500.28,81946.28
INV03869,2026-02-06,Customer3869,Product20,4,767,3068,552.24,3620.24
INV03870,2026-02-07,Customer3870,Product6,1,49912,49912,8984.16,58896.16
INV03871,2026-02-08,Customer3871,Product10,4,48061,192244,34603.92,226847.91999999998
INV03872,2026-02-09,Customer3872,Product7,5,1859,9295,1673.1,10968.1
INV03873,2026-02-10,Customer3873,Product20,4,1786,7144,1285.92,8429.92
INV03874,2026-02-11,Customer3874,Product17,2,42245,84490,15208.2,99698.2
INV03875,2026-02-12,Customer3875,Product10,2,23915,47830,8609.4,56439.4
INV03876,2026-02-13,Customer3876,Product7,5,10530,52650,9477.0,62127.0
INV03877,2026-02-14,Customer3877,Product2,3,26762,80286,14451.48,94737.48
INV03878,2026-02-15,Customer3878,Product13,5,26420,132100,23778.0,155878.0
INV03879,2026-02-16,Customer3879,Product10,2,13974,27948,5030.64,32978.64
INV03880,2026-02-17,Customer3880,Product20,1,39027,39027,7024.86,46051.86
INV03881,2026-02-18,Customer3881,Product14,3,36744,110232,19841.76,130073.76
INV03882,2026-02-19,Customer3882,Product8,3,46513,139539,25117.02,164656.02
INV03883,2026-02-20,Customer3883,Product19,5,30789,153945,27710.1,181655.1
INV03884,2026-02-21,Customer3884,Product15,1,21054,21054,3789.72,24843.72
INV03885,2026-02-22,Customer3885,Product2,2,31315,62630,11273.4,73903.4
INV03886,2026-02-23,Customer3886,Product11,3,13700,41100,7398.0,48498.0
INV03887,2026-02-24,Customer3887,Product20,1,33835,33835,6090.3,39925.3
INV03888,2026-02-25,Customer3888,Product1,5,18893,94465,17003.7,111468.7
INV03889,2026-02-26,Customer3889,Product6,2,47270,94540,17017.2,111557.2
INV03890,2026-02-27,Customer3890,Product18,4,20531,82124,14782.32,96906.32
INV03891,2026-02-28,Customer3891,Product17,1,25784,25784,4641.12,30425.12
INV03892,2026-02-01,Customer3892,Product8,2,45761,91522,16473.96,107995.95999999999
INV03893,2026-02-02,Customer3893,Product19,4,2578,10312,1856.16,12168.16
INV03894,2026-02-03,Customer3894,Product15,1,34918,34918,6285.24,41203.24
INV03895,2026-02-04,Customer3895,Product6,1,32679,32679,5882.22,38561.22
INV03896,2026-02-05,Customer3896,Product1,5,33313,166565,29981.7,196546.7
INV03897,2026-02-06,Customer3897,Product16,3,40096,120288,21651.84,141939.84
INV03898,2026-02-07,Customer3898,Product16,3,46253,138759,24976.62,163735.62
INV03899,2026-02-08,Customer3899,Product13,4,45940,183760,33076.8,216836.8
INV03900,2026-02-09,Customer3900,Product8,4,38416,153664,27659.52,181323.52
INV03901,2026-02-10,Customer3901,Product5,3,35864,107592,19366.56,126958.56
INV03902,2026-02-11,Customer3902,Product7,5,24254,121270,21828.6,143098.6
INV03903,2026-02-12,Customer3903,Product14,1,10376,10376,1867.68,12243.68
INV03904,2026-02-13,Customer3904,Product14,5,12869,64345,11582.1,75927.1
INV03905,2026-02-14,Customer3905,Product18,4,19404,77616,13970.88,91586.88
INV03906,2026-02-15,Customer3906,Product3,4,30621,122484,22047.12,144531.12
INV03907,2026-02-16,Customer3907,Product19,2,6107,12214,2198.52,14412.52
INV03908,2026-02-17,Customer3908,Product19,5,33766,168830,30389.4,199219.4
INV03909,2026-02-18,Customer3909,Product13,5,35921,179605,32328.9,211933.9
INV03910,2026-02-19,Customer3910,Product11,5,21014,105070,18912.6,123982.6
INV03911,2026-02-20,Customer3911,Product17,2,43891,87782,15800.76,103582.76
INV03912,2026-02-21,Customer3912,Product4,2,39803,79606,14329.08,93935.08
INV03913,2026-02-22,Customer3913,Product20,3,27693,83079,14954.22,98033.22
INV03914,2026-02-23,Customer3914,Product19,4,23576,94304,16974.72,111278.72
INV03915,2026-02-24,Customer3915,Product6,4,8879,35516,6392.88,41908.88
INV03916,2026-02-25,Customer3916,Product10,3,27470,82410,14833.8,97243.8
INV03917,2026-02-26,Customer3917,Product8,4,29863,119452,21501.36,140953.36
INV03918,2026-02-27,Customer3918,Product17,4,16651,66604,11988.72,78592.72
INV03919,2026-02-28,Customer3919,Product7,5,16127,80635,14514.3,95149.3
INV03920,2026-02-01,Customer3920,Product10,5,27511,137555,24759.9,162314.9
INV03921,2026-02-02,Customer3921,Product17,4,39530,158120,28461.6,186581.6
INV03922,2026-02-03,Customer3922,Product11,3,43183,129549,23318.82,152867.82
INV03923,2026-02-04,Customer3923,Product19,5,41972,209860,37774.8,247634.8
INV03924,2026-02-05,Customer3924,Product16,3,6773,20319,3657.42,23976.42
INV03925,2026-02-06,Customer3925,Product7,4,23833,95332,17159.76,112491.76
INV03926,2026-02-07,Customer3926,Product16,2,28682,57364,10325.52,67689.52
INV03927,2026-02-08,Customer3927,Product6,3,29792,89376,16087.68,105463.68
INV03928,2026-02-09,Customer3928,Product16,2,45901,91802,16524.36,108326.36
INV03929,2026-02-10,Customer3929,Product8,5,7034,35170,6330.6,41500.6
INV03930,2026-02-11,Customer3930,Product8,1,43663,43663,7859.34,51522.34
INV03931,2026-02-12,Customer3931,Product4,5,21265,106325,19138.5,125463.5
INV03932,2026-02-13,Customer3932,Product17,5,29114,145570,26202.6,171772.6
INV03933,2026-02-14,Customer3933,Product15,2,18193,36386,6549.48,42935.479999999996
INV03934,2026-02-15,Customer3934,Product13,4,41800,167200,30096.0,197296.0
INV03935,2026-02-16,Customer3935,Product12,4,41789,167156,30088.08,197244.08000000002
INV03936,2026-02-17,Customer3936,Product11,3,40759,122277,22009.86,144286.86
INV03937,2026-02-18,Customer3937,Product14,2,27504,55008,9901.44,64909.44
INV03938,2026-02-19,Customer3938,Product7,3,28960,86880,15638.4,102518.4
INV03939,2026-02-20,Customer3939,Product9,2,32312,64624,11632.32,76256.32
INV03940,2026-02-21,Customer3940,Product15,4,46149,184596,33227.28,217823.28
INV03941,2026-02-22,Customer3941,Product1,5,37701,188505,33930.9,222435.9
INV03942,2026-02-23,Customer3942,Product19,2,26839,53678,9662.04,63340.04
INV03943,2026-02-24,Customer3943,Product12,2,7452,14904,2682.72,17586.72
INV03944,2026-02-25,Customer3944,Product20,2,21743,43486,7827.48,51313.479999999996
INV03945,2026-02-26,Customer3945,Product20,1,22454,22454,4041.72,26495.72
INV03946,2026-02-27,Customer3946,Product8,2,26911,53822,9687.96,63509.96
INV03947,2026-02-28,Customer3947,Product13,1,6146,6146,1106.28,7252.28
INV03948,2026-02-01,Customer3948,Product8,5,20893,104465,18803.7,123268.7
INV03949,2026-02-02,Customer3949,Product10,1,42325,42325,7618.5,49943.5
INV03950,2026-02-03,Customer3950,Product8,2,39431,78862,14195.16,93057.16
INV03951,2026-02-04,Customer3951,Product4,3,48897,146691,26404.38,173095.38
INV03952,2026-02-05,Customer3952,Product15,2,16483,32966,5933.88,38899.88
INV03953,2026-02-06,Customer3953,Product11,3,17098,51294,9232.92,60526.92
INV03954,2026-02-07,Customer3954,Product1,1,34960,34960,6292.8,41252.8
INV03955,2026-02-08,Customer3955,Product4,1,23226,23226,4180.68,27406.68
INV03956,2026-02-09,Customer3956,Product15,3,15052,45156,8128.08,53284.08
INV03957,2026-02-10,Customer3957,Product6,3,4839,14517,2613.06,17130.06
INV03958,2026-02-11,Customer3958,Product8,4,43563,174252,31365.36,205617.36
INV03959,2026-02-12,Customer3959,Product3,2,41977,83954,15111.72,99065.72
INV03960,2026-02-13,Customer3960,Product6,1,12692,12692,2284.56,14976.56
INV03961,2026-02-14,Customer3961,Product1,3,36358,109074,19633.32,128707.32
INV03962,2026-02-15,Customer3962,Product19,1,10247,10247,1844.46,12091.46
INV03963,2026-02-16,Customer3963,Product4,2,43726,87452,15741.36,103193.36
INV03964,2026-02-17,Customer3964,Product7,3,38612,115836,20850.48,136686.48
INV03965,2026-02-18,Customer3965,Product6,4,33001,132004,23760.72,155764.72
INV03966,2026-02-19,Customer3966,Product9,5,32531,162655,29277.9,191932.9
INV03967,2026-02-20,Customer3967,Product3,4,4100,16400,2952.0,19352.0
INV03968,2026-02-21,Customer3968,Product3,4,9794,39176,7051.68,46227.68
INV03969,2026-02-22,Customer3969,Product8,3,28387,85161,15328.98,100489.98
INV03970,2026-02-23,Customer3970,Product7,5,22619,113095,20357.1,133452.1
INV03971,2026-02-24,Customer3971,Product13,5,6840,34200,6156.0,40356.0
INV03972,2026-02-25,Customer3972,Product11,2,36134,72268,13008.24,85276.24
INV03973,2026-02-26,Customer3973,Product20,4,37032,148128,26663.04,174791.04
INV03974,2026-02-27,Customer3974,Product12,1,22867,22867,4116.06,26983.06
INV03975,2026-02-28,Customer3975,Product7,2,43888,87776,15799.68,103575.68
INV03976,2026-02-01,Customer3976,Product16,4,10582,42328,7619.04,49947.04
INV03977,2026-02-02,Customer3977,Product11,3,26264,78792,14182.56,92974.56
INV03978,2026-02-03,Customer3978,Product7,5,32329,161645,29096.1,190741.1
INV03979,2026-02-04,Customer3979,Product15,1,18509,18509,3331.62,21840.62
INV03980,2026-02-05,Customer3980,Product9,5,42857,214285,38571.3,252856.3
INV03981,2026-02-06,Customer3981,Product4,1,2569,2569,462.42,3031.42
INV03982,2026-02-07,Customer3982,Product19,2,7468,14936,2688.48,17624.48
INV03983,2026-02-08,Customer3983,Product11,2,27636,55272,9948.96,65220.96
INV03984,2026-02-09,Customer3984,Product17,4,4264,17056,3070.08,20126.08
INV03985,2026-02-10,Customer3985,Product9,2,37213,74426,13396.68,87822.68
INV03986,2026-02-11,Customer3986,Product11,5,12772,63860,11494.8,75354.8
INV03987,2026-02-12,Customer3987,Product7,4,29973,119892,21580.56,141472.56
INV03988,2026-02-13,Customer3988,Product16,1,42167,42167,7590.06,49757.06
INV03989,2026-02-14,Customer3989,Product9,3,683,2049,368.82,2417.82
INV03990,2026-02-15,Customer3990,Product18,4,14489,57956,10432.08,68388.08
INV03991,2026-02-16,Customer3991,Product11,4,23217,92868,16716.24,109584.24
INV03992,2026-02-17,Customer3992,Product11,3,35142,105426,18976.68,124402.68
INV03993,2026-02-18,Customer3993,Product16,3,20284,60852,10953.36,71805.36
INV03994,2026-02-19,Customer3994,Product1,1,5357,5357,964.26,6321.26
INV03995,2026-02-20,Customer3995,Product3,1,29911,29911,5383.98,35294.979999999996
INV03996,2026-02-21,Customer3996,Product17,2,29056,58112,10460.16,68572.16
INV03997,2026-02-22,Customer3997,Product14,2,4166,8332,1499.76,9831.76
INV03998,2026-02-23,Customer3998,Product16,5,11132,55660,10018.8,65678.8
INV03999,2026-02-24,Customer3999,Product12,5,12115,60575,10903.5,71478.5
INV04000,2026-02-25,Customer4000,Product16,2,4720,9440,1699.2,11139.2
INV04001,2026-02-26,Customer4001,Product17,1,21662,21662,3899.16,25561.16
INV04002,2026-02-27,Customer4002,Product8,1,46196,46196,8315.28,54511.28
INV04003,2026-02-28,Customer4003,Product13,3,7962,23886,4299.48,28185.48
INV04004,2026-02-01,Customer4004,Product17,4,48704,194816,35066.88,229882.88
INV04005,2026-02-02,Customer4005,Product1,4,12824,51296,9233.28,60529.28
INV04006,2026-02-03,Customer4006,Product16,3,31110,93330,16799.4,110129.4
INV04007,2026-02-04,Customer4007,Product18,2,35724,71448,12860.64,84308.64
INV04008,2026-02-05,Customer4008,Product8,4,10311,41244,7423.92,48667.92
INV04009,2026-02-06,Customer4009,Product20,4,26473,105892,19060.56,124952.56
INV04010,2026-02-07,Customer4010,Product5,1,25405,25405,4572.9,29977.9
INV04011,2026-02-08,Customer4011,Product16,1,24989,24989,4498.02,29487.02
INV04012,2026-02-09,Customer4012,Product18,3,16361,49083,8834.94,57917.94
INV04013,2026-02-10,Customer4013,Product6,1,49629,49629,8933.22,58562.22
INV04014,2026-02-11,Customer4014,Product15,4,24238,96952,17451.36,114403.36
INV04015,2026-02-12,Customer4015,Product13,1,4115,4115,740.7,4855.7
INV04016,2026-02-13,Customer4016,Product3,3,47841,143523,25834.14,169357.14
INV04017,2026-02-14,Customer4017,Product19,3,15315,45945,8270.1,54215.1
INV04018,2026-02-15,Customer4018,Product8,4,4931,19724,3550.32,23274.32
INV04019,2026-02-16,Customer4019,Product1,2,32832,65664,11819.52,77483.52
INV04020,2026-02-17,Customer4020,Product17,1,26531,26531,4775.58,31306.58
INV04021,2026-02-18,Customer4021,Product18,4,28660,114640,20635.2,135275.2
INV04022,2026-02-19,Customer4022,Product10,2,28510,57020,10263.6,67283.6
INV04023,2026-02-20,Customer4023,Product2,3,42611,127833,23009.94,150842.94
INV04024,2026-02-21,Customer4024,Product16,4,18428,73712,13268.16,86980.16
INV04025,2026-02-22,Customer4025,Product14,2,47846,95692,17224.56,112916.56
INV04026,2026-02-23,Customer4026,Product14,2,22889,45778,8240.04,54018.04
INV04027,2026-02-24,Customer4027,Product19,2,49876,99752,17955.36,117707.36
INV04028,2026-02-25,Customer4028,Product4,4,42584,170336,30660.48,200996.48
INV04029,2026-02-26,Customer4029,Product8,2,37698,75396,13571.28,88967.28
INV04030,2026-02-27,Customer4030,Product1,3,793,2379,428.22,2807.2200000000003
INV04031,2026-02-28,Customer4031,Product15,2,19173,38346,6902.28,45248.28
INV04032,2026-02-01,Customer4032,Product12,5,17970,89850,16173.0,106023.0
INV04033,2026-02-02,Customer4033,Product8,4,25345,101380,18248.4,119628.4
INV04034,2026-02-03,Customer4034,Product5,4,37223,148892,26800.56,175692.56
INV04035,2026-02-04,Customer4035,Product19,4,23663,94652,17037.36,111689.36
INV04036,2026-02-05,Customer4036,Product10,3,2161,6483,1166.94,7649.9400000000005
INV04037,2026-02-06,Customer4037,Product6,2,10997,21994,3958.92,25952.92
INV04038,2026-02-07,Customer4038,Product8,2,46037,92074,16573.32,108647.32
INV04039,2026-02-08,Customer4039,Product16,4,34059,136236,24522.48,160758.48
INV04040,2026-02-09,Customer4040,Product2,5,38410,192050,34569.0,226619.0
INV04041,2026-02-10,Customer4041,Product6,5,6925,34625,6232.5,40857.5
INV04042,2026-02-11,Customer4042,Product9,1,33841,33841,6091.38,39932.38
INV04043,2026-02-12,Customer4043,Product1,5,45836,229180,41252.4,270432.4
INV04044,2026-02-13,Customer4044,Product8,3,4419,13257,2386.26,15643.26
INV04045,2026-02-14,Customer4045,Product15,2,15271,30542,5497.56,36039.56
INV04046,2026-02-15,Customer4046,Product12,4,6842,27368,4926.24,32294.239999999998
INV04047,2026-02-16,Customer4047,Product10,1,24926,24926,4486.68,29412.68
INV04048,2026-02-17,Customer4048,Product5,3,49980,149940,26989.2,176929.2
INV04049,2026-02-18,Customer4049,Product14,4,48837,195348,35162.64,230510.64
INV04050,2026-02-19,Customer4050,Product8,2,38589,77178,13892.04,91070.04000000001
INV04051,2026-02-20,Customer4051,Product11,3,22980,68940,12409.2,81349.2
INV04052,2026-02-21,Customer4052,Product20,4,20928,83712,15068.16,98780.16
INV04053,2026-02-22,Customer4053,Product16,1,14817,14817,2667.06,17484.06
INV04054,2026-02-23,Customer4054,Product17,2,18043,36086,6495.48,42581.479999999996
INV04055,2026-02-24,Customer4055,Product12,2,43142,86284,15531.12,101815.12
INV04056,2026-02-25,Customer4056,Product13,4,40708,162832,29309.76,192141.76
INV04057,2026-02-26,Customer4057,Product3,3,42883,128649,23156.82,151805.82
INV04058,2026-02-27,Customer4058,Product19,5,27460,137300,24714.0,162014.0
INV04059,2026-02-28,Customer4059,Product1,3,34419,103257,18586.26,121843.26
INV04060,2026-02-01,Customer4060,Product14,3,26086,78258,14086.44,92344.44
INV04061,2026-02-02,Customer4061,Product6,4,35885,143540,25837.2,169377.2
INV04062,2026-02-03,Customer4062,Product6,5,39932,199660,35938.8,235598.8
INV04063,2026-02-04,Customer4063,Product14,3,42365,127095,22877.1,149972.1
INV04064,2026-02-05,Customer4064,Product5,5,34972,174860,31474.8,206334.8
INV04065,2026-02-06,Customer4065,Product18,3,22079,66237,11922.66,78159.66
INV04066,2026-02-07,Customer4066,Product7,5,35117,175585,31605.3,207190.3
INV04067,2026-02-08,Customer4067,Product9,2,2060,4120,741.6,4861.6
INV04068,2026-02-09,Customer4068,Product7,3,47828,143484,25827.12,169311.12
INV04069,2026-02-10,Customer4069,Product11,5,9726,48630,8753.4,57383.4
INV04070,2026-02-11,Customer4070,Product18,2,36642,73284,13191.12,86475.12
INV04071,2026-02-12,Customer4071,Product9,3,14485,43455,7821.9,51276.9
INV04072,2026-02-13,Customer4072,Product3,1,29760,29760,5356.8,35116.8
INV04073,2026-02-14,Customer4073,Product6,3,15485,46455,8361.9,54816.9
INV04074,2026-02-15,Customer4074,Product11,2,17797,35594,6406.92,42000.92
INV04075,2026-02-16,Customer4075,Product18,4,690,2760,496.8,3256.8
INV04076,2026-02-17,Customer4076,Product10,5,17785,88925,16006.5,104931.5
INV04077,2026-02-18,Customer4077,Product18,5,19069,95345,17162.1,112507.1
INV04078,2026-02-19,Customer4078,Product9,5,30649,153245,27584.1,180829.1
INV04079,2026-02-20,Customer4079,Product8,4,962,3848,692.64,4540.64
INV04080,2026-02-21,Customer4080,Product3,3,14336,43008,7741.44,50749.44
INV04081,2026-02-22,Customer4081,Product20,4,42466,169864,30575.52,200439.52
INV04082,2026-02-23,Customer4082,Product12,5,20304,101520,18273.6,119793.6
INV04083,2026-02-24,Customer4083,Product14,2,31420,62840,11311.2,74151.2
INV04084,2026-02-25,Customer4084,Product12,2,31292,62584,11265.12,73849.12
INV04085,2026-02-26,Customer4085,Product2,3,40718,122154,21987.72,144141.72
INV04086,2026-02-27,Customer4086,Product19,1,14338,14338,2580.84,16918.84
INV04087,2026-02-28,Customer4087,Product19,4,9309,37236,6702.48,43938.479999999996
INV04088,2026-02-01,Customer4088,Product9,2,33312,66624,11992.32,78616.32
INV04089,2026-02-02,Customer4089,Product7,4,14308,57232,10301.76,67533.76
INV04090,2026-02-03,Customer4090,Product12,1,37090,37090,6676.2,43766.2
INV04091,2026-02-04,Customer4091,Product13,1,16135,16135,2904.3,19039.3
INV04092,2026-02-05,Customer4092,Product20,4,10022,40088,7215.84,47303.84
INV04093,2026-02-06,Customer4093,Product18,2,49818,99636,17934.48,117570.48
INV04094,2026-02-07,Customer4094,Product18,3,8348,25044,4507.92,29551.92
INV04095,2026-02-08,Customer4095,Product8,5,25839,129195,23255.1,152450.1
INV04096,2026-02-09,Customer4096,Product3,2,42836,85672,15420.96,101092.95999999999
INV04097,2026-02-10,Customer4097,Product7,3,45314,135942,24469.56,160411.56
INV04098,2026-02-11,Customer4098,Product1,2,22346,44692,8044.56,52736.56
INV04099,2026-02-12,Customer4099,Product7,2,27845,55690,10024.2,65714.2
INV04100,2026-02-13,Customer4100,Product15,2,15398,30796,5543.28,36339.28
INV04101,2026-02-14,Customer4101,Product2,3,17359,52077,9373.86,61450.86
INV04102,2026-02-15,Customer4102,Product15,2,16573,33146,5966.28,39112.28
INV04103,2026-02-16,Customer4103,Product1,1,37077,37077,6673.86,43750.86
INV04104,2026-02-17,Customer4104,Product9,2,44265,88530,15935.4,104465.4
INV04105,2026-02-18,Customer4105,Product2,5,22944,114720,20649.6,135369.6
INV04106,2026-02-19,Customer4106,Product2,1,39363,39363,7085.34,46448.34
INV04107,2026-02-20,Customer4107,Product15,2,39482,78964,14213.52,93177.52
INV04108,2026-02-21,Customer4108,Product16,4,6090,24360,4384.8,28744.8
INV04109,2026-02-22,Customer4109,Product20,3,13200,39600,7128.0,46728.0
INV04110,2026-02-23,Customer4110,Product13,5,11199,55995,10079.1,66074.1
INV04111,2026-02-24,Customer4111,Product8,5,20478,102390,18430.2,120820.2
INV04112,2026-02-25,Customer4112,Product20,1,45237,45237,8142.66,53379.66
INV04113,2026-02-26,Customer4113,Product17,4,37288,149152,26847.36,175999.36
INV04114,2026-02-27,Customer4114,Product6,5,21338,106690,19204.2,125894.2
INV04115,2026-02-28,Customer4115,Product14,3,32972,98916,17804.88,116720.88
INV04116,2026-02-01,Customer4116,Product9,3,14566,43698,7865.64,51563.64
INV04117,2026-02-02,Customer4117,Product1,5,23289,116445,20960.1,137405.1
INV04118,2026-02-03,Customer4118,Product12,4,6382,25528,4595.04,30123.04
INV04119,2026-02-04,Customer4119,Product12,4,45126,180504,32490.72,212994.72
INV04120,2026-02-05,Customer4120,Product6,3,17853,53559,9640.62,63199.62
INV04121,2026-02-06,Customer4121,Product6,2,21411,42822,7707.96,50529.96
INV04122,2026-02-07,Customer4122,Product3,4,45097,180388,32469.84,212857.84
INV04123,2026-02-08,Customer4123,Product20,4,30576,122304,22014.72,144318.72
INV04124,2026-02-09,Customer4124,Product6,2,23924,47848,8612.64,56460.64
INV04125,2026-02-10,Customer4125,Product13,3,30424,91272,16428.96,107700.95999999999
INV04126,2026-02-11,Customer4126,Product6,5,4050,20250,3645.0,23895.0
INV04127,2026-02-12,Customer4127,Product17,4,1233,4932,887.76,5819.76
INV04128,2026-02-13,Customer4128,Product4,4,41956,167824,30208.32,198032.32
INV04129,2026-02-14,Customer4129,Product16,5,5000,25000,4500.0,29500.0
INV04130,2026-02-15,Customer4130,Product19,2,38381,76762,13817.16,90579.16
INV04131,2026-02-16,Customer4131,Product12,1,30036,30036,5406.48,35442.479999999996
INV04132,2026-02-17,Customer4132,Product17,4,39401,157604,28368.72,185972.72
INV04133,2026-02-18,Customer4133,Product5,1,38249,38249,6884.82,45133.82
INV04134,2026-02-19,Customer4134,Product11,1,49602,49602,8928.36,58530.36
INV04135,2026-02-20,Customer4135,Product14,2,28600,57200,10296.0,67496.0
INV04136,2026-02-21,Customer4136,Product20,2,43799,87598,15767.64,103365.64
INV04137,2026-02-22,Customer4137,Product8,1,7126,7126,1282.68,8408.68
